CATCHID,SINUOSITY.x,STRM_DENS.x,ELEVCM_MEA.x,SLP_PERC.x,MEAN_RCHRG.x,MEAN_IEOF.x,RF30_MEAN.x,NHDAREAWTMAP.x,NHDAREAWTMAT.x,NHDMAXELEVSMO.x,NHDMINELEVSMO.x,NHDSLOPE.x,L_POPDENS,SO.x,OrgMatter_WA.x,CaCO3_WA.x,SurfText_Maj.x,NLCD_CN.x,DENS_RD_XING.x,DENS_FishBarrier.x,DENS_L_TRI.x,StorageRatio.x,BFI_MEAN.y,SINUOSITY.y,STRM_DENS.y,ELEVCM_MEA.y,SLP_PERC.y,MEAN_RCHRG.y,MEAN_IEOF.y,SATOF_MEAN.y,NHDAREAWTMAP.y,NHDAREAWTMAT.y,NHDMAXELEVSMO.y,NHDSLOPE.y,N_POPDENSC,Silt_WA.y,OrgMatter_WA.y,KfactWS_WA.y,EC_WA.y,Dep2WatTbl_WA.y,CaCO3_WA.y,SurfText_Maj.y,NLCD_CN.y,DENS_RD_XING.y,DENS_DamCount.y,DENS_L_TRI.y,DENS_L_NPDES.y,DENS_L_CERC.y,StorageRatio.y,NHDCUMDRAINAG.x,PCT_ADRAIN.x,PCT_ADRAIN.y,Dom_SGEOL.x,Dom_SGEOL.y,sedrisk.x,PCT_IRRIG.x,PCT_IRRIG.y,basf_PC.x,frccMN.x,is_PC.x,prcp_PC.x,runo_PC.x,snwe_PC.x,fireMN.x,TotalUse,tave_PC.x,tmax_PC.x,tmin_PC.x,Pct2006NatLC.x,Pct2006AgrLC.x,ARAPct2006NatLC.x,Pct2006NatLC.y,Pct2006UrbLC.y,Pct2006AgrLC.y,ARAPct2006NatLC.y,ARAPct2006AgrLC.y,L_ROADDENS,N_ROADDENS,Ksat_WA,WQRegion,PSARegion,LgFldFlow_p.x,SmFldDur_p.x,SmFldDate_p.x,SmFldFreq.x,HiFall_p.x,CRAM_Overall_Score.x,CSCI.x,N_SUMMER,pH_SUMMER.x,SpecCond_SUMMER.x,TEMP_SUMMER.x,TURB_SUMMER.x,PHAB.MMI.Score
8268475,1.08641,0.001605738,277.76,14.92,210,6,1017.21,1004.461,147.7671,242.18,194.89,0.03947,1.8203,1,1.532249804,0,gravelly loam,65.89671932,0,0,0,0,34.07,1.08641,0.001605738,277.76,14.92,210,6,4,1004.461,147.7671,242.18,0.03947,1.82,34.07385563,1.532249804,0.260977504,1,72.22498042,0,gravelly loam,65.89671932,0,0,0,0,0,0,0.746,0.000276775,0.000276775,PCT_SGEOL_45.x,PCT_SGEOL_45.y,38.48768914,0.089172044,0.089172044,62.43115744,1.566666667,0,35.3376939,22.52326838,0,1.280695891,0.061134814,0.009156834,0.009778705,0.008496523,0.676792223,0.267314702,0.536931819,0.676792223,0.055893074,0.267314702,0.536931819,0.392045455,788.04,788.04,8.773477006,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268477,1.01361,0.000118434,628.33,39.06,174.3,3.38,1241.82,1238.34196,142.19535,390.47,376.67,0.09324,1.3042,2,1.163264137,0,gravelly loam,59.34081042,0,0,0,0,34.18524242,1.134195308,0.000681542,660.4007011,37.22626976,173.5811102,3.125498725,3.264604891,1235.616539,142.0997596,845.15,0.210354704,1.458,30.10543486,1.161124028,0.32,0,201,0,gravelly loam,59.19486457,0.830617521,0,0,0,0,0,3.614,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,31.211516,0,0,62.88452337,2.1328125,0,36.09222609,6.602323967,0,1.300030354,0,0.009143703,0.009810537,0.008432123,0.962373371,0,1,0.951437367,0.048562632,0,0.926889715,0,2885.75,7946.54,21.11117946,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268479,1,0.0422177,389.52,26.39,173.7,6.17,1243,1213.48,143.3,397.89,376.67,0.09307,2,1,1.16,0,gravelly loam,60,0,0,0,0,34,1,0.0422177,389.52,26.39,173.7,6.17,4,1213.48,143.3,397.89,0.09307,2,30.1,1.16,0.32,0,201,0,gravelly loam,60,0,0,0,0,0,0,0.005,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,6.807726937,0,0,62.82761046,1,0,36.15582327,7.100055807,0,1.297459126,0,0.009144432,0.009801002,0.008443722,1,0,1,1,0,0,1,0,0,0,21.1621,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268481,1.0874,0.00116993,188.75,1.96,204.8,8.96,870.49,1003.49528,147.74373,194.89,177.41,0.01461,10.4129,2,1.444590593,0,sandy loam,82.52599118,2.931874925,0,0,0,34.06802752,1.082713625,0.001612778,266.8810182,13.66772654,209.0542416,6.911317337,4.455658669,1016.152514,147.3583114,423.16,0.054585156,4.701,33.30900077,1.513553352,0.283073311,1,70.3553352,0,gravelly loam,68.59245009,2.106202607,0,0,0,0,0,3.327,0.003223655,0.001116552,PCT_SGEOL_45.x,PCT_SGEOL_45.y,8.361001933,0.189711365,0.088621141,62.33633831,NA,0,36.03305967,19.53170372,0,1.277865634,0.185826035,0.009152688,0.009721843,0.008547697,0.013215859,0.730396476,0.007194245,0.552313696,0.116264719,0.331421585,0.548623853,0.349235474,4587.2,7799.85,25.85116485,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268483,1.04777,0.001293226,805.42,35.2,220.3,6,1238,1166.142,143.5388,828.38,506.31,0.09523,3.5041,1,1.23,0,gravelly loam,77.79030595,0.382721417,0,0,0,34.69,1.04777,0.001293226,805.42,35.2,220.3,6,4.1,1166.142,143.5388,828.38,0.09523,3.504,35.4,1.23,0.2,0.1,201,0,gravelly loam,77.79030595,0.382721417,0,0,0,0,0,2.615,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,31.94247809,0,0,62.68272608,1.238461538,0,33.77731872,28.66037033,0,1.290300638,0,0.009167456,0.009933038,0.008356201,0.964592643,0,0.978388998,0.964592643,0.035407356,0,0.978388998,0,2463.7,2463.7,8.785,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268485,1.16447,0.000663211,543.31,36.62,181.7,7.73,1240.55,1196.14467,143.17431,447.71,329.59,0.06847,7.7723,2,1.259247299,0,gravelly loam,58.35921325,0,0,0,0,34.97254025,1.158959983,0.000776608,564.8806734,34.67629148,181.4889491,7.810403056,4,1186.494867,143.1013055,572.68,0.115765486,8.635,31.00214938,1.27523605,0.28983981,0,201,0,gravelly loam,58.63746109,0,0,0,0,0,0,3.709,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,51.05447834,0,0,62.783605,1.743295019,0,36.22584326,8.466960808,0,1.289609231,0,0.009142894,0.009756743,0.008488057,0.994824017,0,0.993127149,0.984695119,0.015304881,0,0.985524729,0,2133.75,4275.55,17.77883359,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268487,1.0327,0.002643823,414.24,37.49,174.3,5.69,1243,1237.10789,142.25104,376.67,329.59,0.09322,2.2925,2,1.318273307,0,gravelly loam,58.47368421,0,0,0,0,34.17579819,1.108775537,0.000824415,647.8239214,37.22770232,173.617112,3.25676434,3.302097585,1235.667001,142.1086076,845.15,0.183679568,1.5,30.14334573,1.168964685,0.32,0,201,0,gravelly loam,59.15974847,0.788270097,0,0,0,0,0,3.81,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,40.74675942,0,0,62.80546685,2,0,36.17885349,7.176845876,0,1.297054717,0,0.009144633,0.0098012,0.008444129,1.000000001,0,1.000000001,0.953913239,0.046086761,0,0.937300743,0,283.95,8230.49,18.69303642,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268489,1.07887,0.000554735,194.09,4.96,198.2,10,922.39,1126.32781,141.41526,177.56,175.54,0.00095,154.0765,5,1.600005962,0,gravelly loam,70.48607505,0.52503664,1.3125916,0,0,36.53819266,1.158478789,0.00095612,470.1173222,27.98968911,189.9264567,7.278426702,5.171497418,1156.393548,140.2746548,1083.21,0.07042187,29.67,33.27502278,1.509341604,0.272932903,0.504232979,171.3982417,0,gravelly loam,69.68613165,0.591132063,0.009490652,0.008134845,0,0,0.690127886,737.563,0.001298899,0.001506856,PCT_SGEOL_45.x,PCT_SGEOL_45.y,7.144674973,0.10632307,0.021857093,62.27978771,1.58974359,0,36.82996159,14.38798239,0,1.271474352,1.095530152,0.0091468,0.009661712,0.008598428,0.221383053,0.280623082,0.186046512,0.867788416,0.079901401,0.052310184,0.803233323,0.092004473,19520.69,1369189.8,11.24886438,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268491,1.07934,0.001907478,313.07,20.77,211.4,6,1023.07,1030.078,146.909,423.16,194.89,0.07675,2.3355,1,1.549967301,0,gravelly loam,60.71716589,2.571658426,0,0,0,34,1.07934,0.001907478,313.07,20.77,211.4,6,4,1030.078,146.909,423.16,0.07675,2.336,34.79866229,1.549967301,0.240038645,1,73.99673005,0,gravelly loam,60.71716589,2.571658426,0,0,0,0,0,1.559,0.000132543,0.000132543,PCT_SGEOL_45.x,PCT_SGEOL_45.y,30.68975107,0.021854776,0.021854776,62.44688514,1.692307692,0,35.09609645,23.8663933,0,1.280278129,0.031287851,0.009157874,0.009787834,0.008489039,0.847350231,0.099654378,0.81408776,0.847350231,0.052995392,0.099654378,0.81408776,0.116628176,2424.61,2424.61,5.32177048,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268493,1.15474,0.001574881,299.56,26.11,192.5,9.61,1000.9,1008.88,147.4,450.08,175.54,0.08861,205.8875,1,1.919045251,0,loam,62.57031608,3.054743649,0,0,0,34.13,1.15474,0.001574881,299.56,26.11,192.5,9.61,5.74,1008.88,147.4,450.08,0.08861,205.888,34.5544448,1.919045251,0.295446828,0.265103993,167.3317929,0,loam,62.57031608,3.054743649,0,0,0,0,0,1.967,0.000104961,0.000104961,PCT_SGEOL_45.x,PCT_SGEOL_45.y,25.38570257,0.008197954,0.008197954,62.35599597,1.777777778,0,36.71957845,13.36280577,0,1.274703431,0.307017132,0.009147361,0.009692452,0.00856658,0.568025652,0.03344022,0.522222222,0.568025652,0.398534127,0.03344022,0.522222222,0.070707071,9445.35,9445.35,6.489896026,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268495,1.10159,0.001987833,375.78,38.25,174.8,6.54,1243,1216.80543,142.72312,329.59,312.67,0.03916,2.9834,3,2.061159855,0,loam,58.04621849,0,0,0,0,34.55308766,1.130570379,0.000834174,600.3877401,36.03241471,177.426795,5.533595583,3.656522177,1211.547076,142.6021142,845.15,0.144035063,4.963,30.67657747,1.245019668,0.305530925,0,201,0,gravelly loam,58.87789371,0.387952944,0,0,0,0,0,7.736,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,63.98219467,0,0,62.76360126,2.047619048,0,36.2189597,7.160579338,0,1.29729433,0,0.00914567,0.00980813,0.008438931,1,0,1,0.969975685,0.030024316,0,0.963269528,0,0,12506.04,7.104006261,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268497,1,0.039362056,555.36,24.97,173,2,1243,1260.97,142.1,575.4,525.15,0.17756,2,1,2.07,0,loam,61.75000002,0,0,0,0,34,1,0.039362056,555.36,24.97,173,2,4,1260.97,142.1,575.4,0.17756,2,34.5,2.07,0.32,0,201,0,loam,61.75000002,0,0,0,0,0,0,0.007,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,19.3389529,0,0,62.81133401,1,0,36.15869673,6.265802444,0,1.301741123,0,0.009145904,0.009831897,0.008413968,1,0,1,1,0,0,1,0,0,0,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268499,1.05366,0.001644826,746.04,35.49,175.6,2,1240.5,1260.97,142.1,746.95,525.15,0.29533,1.2249,1,1.30823563,0,gravelly loam,59.5395257,0,0,0,0,34.88,1.05366,0.001644826,746.04,35.49,175.6,2,3.92,1260.97,142.1,746.95,0.29533,1.225,30.8167437,1.30823563,0.32,0,201,0,gravelly loam,59.5395257,0,0,0,0,0,0,0.456,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,19.13832477,0,0,62.85853803,2.043478261,0,36.10556559,5.786605283,0,1.303978925,0,0.009145556,0.009842387,0.008401982,0.978260869,0,1.000000001,0.978260869,0.02173913,0,1.000000001,0,406.99,406.99,18.84962418,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268501,1.0275,0.001029288,575.93,32.47,174.3,2.49,1241.57,1252.60474,142.31138,525.15,312.67,0.18006,2.0573,2,1.89327668,0,loam,59.25801407,0.870662002,0,0,0,34.50583,1.032858473,0.001358135,624.0278135,33.29513304,174.6629627,2.349240931,3.97734138,1255.007773,142.2506583,746.95,0.21884061,1.821,32.84775746,1.728286202,0.32,0,201,0,loam,59.34779171,0.62055267,0,0,0,0,0,1.61,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,29.26393335,0,0,62.78221916,1.973913043,0,36.18581952,6.170252533,0,1.302253153,0,0.009146705,0.009838843,0.008408246,0.989053949,0,1,0.986041114,0.013958885,0,1,0,1222.46,1629.45,9.7229838,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268503,1.0886,0.001888905,500.97,34.29,179.2,7.02,1242.28,1213.48,143.3,658.9,303.37,0.15478,4.1318,1,1.48338627,0,gravelly loam,58.43047337,0.823588863,0,0,0,34.38,1.0886,0.001888905,500.97,34.29,179.2,7.02,4,1213.48,143.3,658.9,0.15478,4.132,31.67677749,1.48338627,0.318850159,0,201,0,gravelly loam,58.43047337,0.823588863,0,0,0,0,0,1.216,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,59.18990424,0,0,62.69812797,1.707317073,0,36.30337311,8.316304222,0,1.291581032,0,0.009145397,0.009777991,0.008470649,1,0,1,1,0,0,1,0,730.05,730.05,16.03375072,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268505,1.08503,0.004464661,354.67,40.74,176,7,1243,1222.90287,142.65694,312.67,303.37,0.03,2.9091,3,2.07,0,loam,57.36000001,0,0,0,0,34.54099859,1.10521537,0.000950124,602.6587975,35.59780467,176.9432942,4.999013318,3.713931556,1219.069929,142.542339,845.15,0.15836762,4.41,31.07593735,1.333721875,0.308112724,0,201,0,gravelly loam,58.94737062,0.424971081,0,0,0,0,0,9.415,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,90.01409388,0,0,62.71859171,1.142857143,0,36.26362848,7.260332518,0,1.297258752,0,0.009146625,0.009811902,0.008436937,1,0,1,0.972943238,0.027056762,0,0.97214594,0,0,14135.49,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268507,1,0.045199712,558.86,35.82,184,7,1121,1213.48,143.3,574.31,532,0.1734,2.5,1,2.07,0,loam,57.6,0,0,0,0,34,1,0.045199712,558.86,35.82,184,7,4,1213.48,143.3,574.31,0.1734,2.5,34.5,2.07,0.32,0,201,0,loam,57.6,0,0,0,0,0,0,0.005,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,45.94662973,0,0,62.49988631,3,0,36.52417348,10.52728479,0,1.285150051,0,0.009147677,0.009749957,0.008505576,1,0,1,1,0,0,1,0,0,0,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268509,1.00917,0.004548116,666.44,50.42,183.9,7,1121,1183.95,143.8918,638.04,532,0.2671,0.2474,1,2.07,0,loam,56.71578947,0,0,0,0,34,1.00917,0.004548116,666.44,50.42,183.9,7,4,1183.95,143.8918,638.04,0.2671,0.247,34.5,2.07,0.32,0,201,0,loam,56.71578947,0,0,0,0,0,0,0.087,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,106.6627588,0,0,62.49233926,1.714285714,0,36.53877288,10.80988237,0,1.283371397,0,0.00914736,0.009741121,0.008514374,1.000000001,0,1,1.000000001,0,0,1,0,61.22,61.22,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268511,1,0.000763556,209.11,7.86,206.8,7.81,915.62,1071.19831,145.88864,177.41,173.92,0.0053,5.5235,2,1.55,0,gravelly loam,69.71118012,2.307334325,0,0,0,34.06351524,1.088476582,0.001212615,432.7441019,23.55454089,216.1371755,8.833885421,4.203747921,1099.060988,145.220536,659.06,0.075476701,3.524,34.83242662,1.532705804,0.237838226,0.951360074,80.86363406,0,gravelly loam,60.68187695,0.745503245,0,0,0,0,0,10.732,0.00142704,0.000902946,PCT_SGEOL_45.x,PCT_SGEOL_45.y,21.09921958,0.147579526,0.031198295,62.36235977,2.038461538,0,35.7291628,21.2957238,0,1.278183247,0.117741142,0.00915419,0.009736886,0.008534892,0.268115942,0.556935818,0.018867925,0.833388901,0.057336835,0.109274264,0.757741347,0.192818111,4412.68,18281.86,5.3154,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268513,1.17897,0.001686488,177.62,0.78,203,10,869,998.78704,147.8476,177.41,173.92,0.00373,16.5942,2,1.464136977,0,sandy loam,83.52045825,3.611762151,0,0,0,34.05831191,1.096992494,0.001623305,254.1328613,11.82711611,208.1895817,7.352439477,4.676219739,1013.672397,147.428191,423.16,0.047041198,6.399,33.02028116,1.506495762,0.2914141,1,69.64957616,0,gravelly loam,70.72445121,2.321224906,0,0,0,0,0,3.881,0.009307511,0.002286376,PCT_SGEOL_45.x,PCT_SGEOL_45.y,5.385487411,0.205568499,0.105323429,62.30441118,NA,0,36.23109719,19.00541896,0,1.277108452,0.104773169,0.009151502,0.009702526,0.00856542,0.003273322,0.865793781,0.002053388,0.473900376,0.118359611,0.407740013,0.423185675,0.467483506,1815.07,9614.92,22.04315614,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268515,1.01048,0.003680536,348.89,47.49,176,7,1243,1221.78833,142.733,303.37,302.74,0.00366,2.5385,3,2.07,0,loam,57.2745098,0,0,0,0,34.52033227,1.100503483,0.001068786,589.9877311,35.50069253,177.1959272,5.237622222,3.747718684,1218.445808,142.6293617,845.15,0.155352352,4.37,31.15916791,1.353947212,0.309385902,0,201,0,gravelly loam,58.88129826,0.468472956,0,0,0,0,0,10.678,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,98.61958451,0,0,62.69428369,1.75,0,36.2874182,7.314613884,0,1.297098136,0,0.009147158,0.009814242,0.008435575,1,0,1.000000001,0.976138873,0.023861128,0,0.978254211,0,0,14865.54,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268517,1.03041,0.000333468,659.79,37.51,219.3,7.34,1122.31,1170.948,143.4991,514.6,331.3,0.07907,2.2897,1,1.408435311,0,gravelly loam,58.02019679,0.287525837,0,0,0,34.02,1.03041,0.000333468,659.79,37.51,219.3,7.34,4.2,1170.948,143.4991,514.6,0.07907,2.29,35.06543379,1.408435311,0.222304414,0.601849312,130.183486,0,gravelly loam,58.02019679,0.287525837,0,0,0,0,0,6.951,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,32.88967987,0,0,62.56920476,1.721664275,0,33.68074491,30.45688368,0,1.279673645,0,0.009164845,0.00986796,0.008419261,0.942905231,0,0.825549451,0.942905231,0.05709477,0,0.825549451,0,13761.15,13761.15,6.850315141,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268519,1.07986,0.001548918,329.2,21.73,212.4,6.68,996.47,1034.144,146.7772,482.76,177.41,0.07343,2.8666,1,1.55,0,gravelly loam,61.16147404,0.745118658,0.745118658,0,0,34,1.07986,0.001548918,329.2,21.73,212.4,6.68,4.27,1034.144,146.7772,482.76,0.07343,2.867,34.8,1.55,0.24,1,74,0,gravelly loam,61.16147404,0.745118658,0,0,0,0,0,2.685,0.001996978,0.001996978,PCT_SGEOL_45.x,PCT_SGEOL_45.y,35.87789128,0.044575755,0.044575755,62.43157355,2.05,0,35.01265721,24.71835379,0,1.278505979,0.110735765,0.009157735,0.009778056,0.008498968,0.810050252,0.125293132,0.763052208,0.810050252,0.064656616,0.125293132,0.763052208,0.186345382,4469.28,4469.28,5.3154,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268521,1.15314,0.000479362,178.02,0.71,201.6,10,869,1125.47527,141.45637,175.54,171.14,0.00352,42.0377,5,1.464957242,0,sandy loam,83.6129591,0,0,0,0,36.52372123,1.158453096,0.000956085,468.6411542,27.88900887,189.9742223,7.294232606,5.175908671,1155.894663,140.2976587,1083.21,0.070383726,30.18,33.27155356,1.510270224,0.273229552,0.505339394,171.0159412,0,gravelly loam,69.71635022,0.595578461,0.009432238,0.008084775,0,0,0.684537795,742.132,0.00657207,0.001520916,PCT_SGEOL_45.x,PCT_SGEOL_45.y,5.177025542,0.20322814,0.022457247,62.26427042,1.962962963,0,36.57653675,17.19326701,0,1.275864917,0.489047134,0.009149552,0.009678811,0.00858638,0.01940402,0.866597367,0.022653721,0.864018667,0.080864328,0.055117008,0.793544706,0.100287438,6952.03,1385587.18,21.88335275,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268523,1.06298,0.001813289,389.07,29.81,176.1,6.92,1242.26,1248.94468,142.40383,353.86,302.74,0.12,1.4215,2,2.07,0,loam,59.04330709,0,0,0,0,34.65927304,1.042303412,0.00193674,614.0780523,31.18907646,175.7962218,2.615568114,4,1252.156575,142.3226628,795.86,0.211354344,0.804,34.40036349,2.049393358,0.32,0,201,0,loam,59.53008198,0,0,0,0,0,0,3.087,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,39.52604522,0,0,62.67037188,1.64,0,36.30478393,7.003560465,0,1.298894758,0,0.009148224,0.009828658,0.008422414,0.929133858,0,1,0.96193406,0.03806594,0,0.995305164,0,450.5,4080,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268525,1.11685,0.001336731,364.2,26.7,193,8.86,909.35,1002.064,147.6473,509.65,171.14,0.0827,147.7942,1,1.925682142,0,loam,63.07046587,1.630741699,1.630741699,0.32614834,0,34.13,1.11685,0.001336731,364.2,26.7,193,8.86,5.24,1002.064,147.6473,509.65,0.0827,147.794,34.5832603,1.925682142,0.297797253,0.277534343,165.7531385,0,loam,63.07046587,1.630741699,0,0.32614834,0.32614834,0.32614834,0,3.062,0.000470671,0.000470671,PCT_SGEOL_45.x,PCT_SGEOL_45.y,39.0450684,0.029394745,0.029394745,62.35512879,1.803108808,0,36.69887051,13.40601581,0,1.278468318,0.179040199,0.009148351,0.009706521,0.008553583,0.709346615,0.084676238,0.472700075,0.709346615,0.205977145,0.084676238,0.472700075,0.207928197,11531.25,11531.25,6.50797406,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268527,1.02483,0.005762635,397.63,29.44,174.6,6.4,1243,1255.8582,142.22913,380.13,353.86,0.1205,2.1429,2,2.07,0,loam,61.73809524,0,0,0,0,34.61007411,1.044313093,0.002152586,653.8877208,32.65548843,174.9154034,2.109220217,4,1256.82042,142.2048151,795.86,0.218055078,0.616,34.31706134,2.032164959,0.32,0,201,0,loam,59.58248504,0,0,0,0,0,0,1.685,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,49.30373626,0,0,62.70368205,1,0,36.26998419,6.777580863,0,1.299565554,0,0.009147711,0.009830472,0.008419379,1,0,1,0.982926413,0.017073587,0,0.997946612,0,0,1411,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268529,1,0.076984504,405.8,35.38,173,2,1243,1213.48,143.3,417.39,380.13,0.17913,1.6667,1,2.07,0,loam,62.5,0,0,0,0,34,1,0.076984504,405.8,35.38,173,2,4,1213.48,143.3,417.39,0.17913,1.667,34.5,2.07,0.32,0,201,0,loam,62.5,0,0,0,0,0,0,0.003,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,75.54705569,0,0,62.70501568,NA,0,36.26717612,6.657840642,0,1.300310016,0,0.009147813,0.009834273,0.008415705,1,0,1,1,0,0,1,0,0,0,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268531,1.03742,0.008561773,171.26,0.19,206,10,869,975.8,148.6,171.14,170.92,0.00105,17,5,1.55,0,gravelly loam,73.33333333,0,0,0,0,36.51382354,1.158179439,0.000957896,468.2018524,27.88322287,189.9871885,7.300797976,5.176198962,1155.255943,140.3281654,1083.21,0.070434114,30.663,33.27699966,1.51198064,0.273329559,0.5044181,170.991157,0,gravelly loam,69.6889504,0.599818219,0.009393126,0.009393126,0.001341875,0.001341875,9857.690076,0.024,0,0.001516546,PCT_SGEOL_45.x,PCT_SGEOL_45.y,2.329587458,0.195247483,0.022491367,62.26063529,NA,0,36.63969645,17.43827652,0,1.277143041,0.004322664,0.009149563,0.00967651,0.008588579,0.259259259,0.740740741,0.23076923,0.863362777,0.08137647,0.055260754,0.791609593,0.100991109,0,1397118.43,5.3154,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268533,2.38723,0.003225498,172.11,0.5,203.2,10,869,1124.93841,141.48317,171.14,170.92,0.00045,17,5,1.55,0,gravelly loam,75.62424243,0,0,0,0,36.51340496,1.159038537,0.000958105,468.152132,27.87863208,189.9893181,7.301253981,5.176337373,1155.255662,140.3281298,1083.21,0.070407396,30.661,33.27725555,1.511987028,0.273323959,0.504501365,170.974861,0,gravelly loam,69.69002837,0.599717441,0.009391548,0.009391548,0.00134165,0.00134165,0.683902403,745.342,0.005523974,0.001517398,PCT_SGEOL_45.x,PCT_SGEOL_45.y,3.219437567,0.239693743,0.022529295,62.27297069,2,0,36.52335947,18.02727607,0,1.277325829,0.03293458,0.009150168,0.009683697,0.008582258,0.006060606,0.860606061,0.018518519,0.863210566,0.081389502,0.055399932,0.791127157,0.101436955,628.79,1397747.22,5.3154,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8268535,1.03717,0.000883513,516.64,34.21,178.3,7,1221.96,1213.48,143.3,540.11,291.11,0.14012,3.8049,1,1.930790392,0,loam,59.48166368,0.496362642,0,0,0,34.02,1.03717,0.000883513,516.64,34.21,178.3,7,4,1213.48,143.3,540.11,0.14012,3.805,33.8268986,1.930790392,0.32,0,201,0,loam,59.48166368,0.496362642,0,0,0,0,0,2.011,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,58.3775445,0,0,62.62011708,1.63902439,0,36.3825599,8.730294317,0,1.290771423,0,0.009146894,0.009780044,0.008471655,0.999552773,0,0.99810606,0.999552772,0.000447227,0,0.99810606,0,437.97,437.97,9.137769887,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
