"","CATCHID","SINUOSITY.x","STRM_DENS.x","ELEVCM_MEA.x","SLP_PERC.x","MEAN_RCHRG.x","MEAN_IEOF.x","RF30_MEAN.x","NHDAREAWTMAP.x","NHDAREAWTMAT.x","NHDMAXELEVSMO.x","NHDMINELEVSMO.x","NHDSLOPE.x","L_POPDENS","SO.x","OrgMatter_WA.x","CaCO3_WA.x","SurfText_Maj.x","NLCD_CN.x","DENS_RD_XING.x","DENS_FishBarrier.x","DENS_L_TRI.x","StorageRatio.x","BFI_MEAN.y","SINUOSITY.y","STRM_DENS.y","ELEVCM_MEA.y","SLP_PERC.y","MEAN_RCHRG.y","MEAN_IEOF.y","SATOF_MEAN.y","NHDAREAWTMAP.y","NHDAREAWTMAT.y","NHDMAXELEVSMO.y","NHDSLOPE.y","N_POPDENSC","Silt_WA.y","OrgMatter_WA.y","KfactWS_WA.y","EC_WA.y","Dep2WatTbl_WA.y","CaCO3_WA.y","SurfText_Maj.y","NLCD_CN.y","DENS_RD_XING.y","DENS_DamCount.y","DENS_L_TRI.y","DENS_L_NPDES.y","DENS_L_CERC.y","StorageRatio.y","NHDCUMDRAINAG.x","PCT_ADRAIN.x","PCT_ADRAIN.y","Dom_SGEOL.x","Dom_SGEOL.y","sedrisk.x","PCT_IRRIG.x","PCT_IRRIG.y","basf_PC.x","frccMN.x","is_PC.x","prcp_PC.x","runo_PC.x","snwe_PC.x","fireMN.x","TotalUse","tave_PC.x","tmax_PC.x","tmin_PC.x","Pct2006NatLC.x","Pct2006AgrLC.x","ARAPct2006NatLC.x","Pct2006NatLC.y","Pct2006UrbLC.y","Pct2006AgrLC.y","ARAPct2006NatLC.y","ARAPct2006AgrLC.y","L_ROADDENS","N_ROADDENS","Ksat_WA","WQRegion","PSARegion","LgFldFlow_p.x","SmFldDur_p.x","SmFldDate_p.x","SmFldFreq.x","HiFall_p.x","CRAM_Overall_Score.x","CSCI.x","N_SUMMER","pH_SUMMER.x","SpecCond_SUMMER.x","TEMP_SUMMER.x","TURB_SUMMER.x","PHAB.MMI.Score"
"1637",8273371,1.11325,0.00104561,269.89,17.71,98.9,3,1252.72,1195.2233,142.62581,305.7,154.21,0.0392,7.1042,1,1.58,0,"clay loam",80.66771999,0.810915735,0,0,0,23.34552664,1.102308932,0.001069485,339.7461238,20.9500938,97.73038088,3,2.984977103,1233.940853,142.2980653,540.7,0.073429381,6.146,35.7,1.58,0.32,0.4,201,0,"clay loam",80.44368967,0.812153591,0,0,0,0,0,4.921,0.000390321,0.000326171,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",26.61508424,0.143055807,0.108277301,47.81374529,1.444776119,1.94120403,45.83905444,28.3890961,0,0.949286238,0.07359227,0.009074219,0.011185263,0.006842218,0.913952358,0.050072922,0.919397697,0.933351475,0.029036507,0.037612018,0.937257438,0.038163001,6589.52,7970.33,8.9139,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638",8273377,1.01879,0.085439948,34.37,0,117,13,725,849.66,143.8,34.34,34.34,0,264,1,1.59,3,"clay",83,771.2895189,0,0,0,27,1.01879,0.085439948,34.37,0,117,13,3,849.66,143.8,34.34,0,264,28.6,1.59,0.24,2.5,113,3,"clay",83,771.2895189,0,0,0,0,0,0.002,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.02262,0.346810332,0.346810332,46.1947484,NA,0,45.6275181,22.89134257,0,0.907027006,0.249428311,0.008988049,0.01121229,0.006639594,0,0,0,0,1,0,0,0,61.67,61.67,1.271,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",8273381,1.07209,0.00114155,550.6,30.73,94.2,3,1804.42,1350.806,141.3088,540.7,305.7,0.16797,3.257,1,1.58,0,"clay loam",79.76747608,0.81588994,0,0,0,23,1.07209,0.00114155,550.6,30.73,94.2,3,3,1350.806,141.3088,540.7,0.16797,3.257,35.7,1.58,0.32,0.4,201,0,"clay loam",79.76747608,0.81588994,0,0,0,0,0,1.226,0.000132541,0.000132541,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",43.77803721,0.003301784,0.003301784,46.40365975,1.756097561,2.870689087,46.02272991,28.96655617,0,0.961625641,0.000562728,0.009050703,0.011190568,0.006789355,0.991905814,0,0.985611509,0.991905814,0.008094187,0,0.985611509,0,1380.81,1380.81,8.9139,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",8273383,1.02288,0.001682967,36.94,0.45,116.5,13,735.11,952.88051,143.68162,34.34,34.14,0.00027,205.2448,2,1.59,3,"clay",84.8895966,0,0,0,0,25.45418234,1.129277146,0.000769665,176.8456814,13.71343439,109.057244,10.91982562,3.28986985,957.7086094,143.676083,316.1,0.039090358,53.753,34.11432499,1.582233345,0.302133239,0.869002466,181.3465634,0.670003523,"clay loam",82.55479011,0.538130799,0,0,0,0,0,9.304,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.726266105,0.280917252,0.157619582,45.73420093,NA,0.586501346,45.65025331,23.00700615,0,0.910282092,0.241577799,0.008985348,0.011200678,0.00664653,0.16985138,0.214437367,0.176623377,0.88484592,0.08480016,0.03035392,0.838522589,0.029304029,1776.89,17783.94,1.271,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642",8273385,1.14424,0.000713588,183.56,14.35,108.7,10.82,908.17,957.9554,143.6758,316.1,34.34,0.04452,46.2911,1,1.581860631,0.558189172,"clay loam",82.44302126,0.451164154,0,0,0,25.38,1.14424,0.000713588,183.56,14.35,108.7,10.82,3.31,957.9554,143.6758,316.1,0.04452,46.291,34.37895229,1.581860631,0.305114955,0.79073242,184.626451,0.558189172,"clay loam",82.44302126,0.451164154,0,0,0,0,0,8.868,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",11.810226,0.151693006,0.151693006,47.35963519,1.177293935,0.802120593,45.71558125,25.37282265,0,0.921235687,0.18933681,0.009023781,0.011221247,0.00670239,0.919182677,0.021551286,0.927310489,0.919182677,0.059266036,0.021551286,0.927310489,0.024922118,15945.38,15945.38,7.49183866,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",8273387,1.18874,0.000622917,262.1,16.02,102.6,3.69,1187.98,1093.58132,143.19713,494.96,134.8,0.05751,21.5759,1,1.58,0,"clay loam",81.5795597,0.596947405,0.099491234,0,0,24.05257743,1.185843776,0.000650972,304.114914,16.4402272,101.4160782,3.640561506,2.959668597,1118.425032,142.9120091,618.47,0.064295775,19.402,35.7,1.58,0.32,0.4,201,0,"clay loam",81.46123259,0.519283771,0,0,0,0,0,11.554,0.000827872,0.000720164,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",15.13122688,0.119893106,0.104294857,47.65257086,1.212565445,0.954643881,45.7968018,27.15485778,0,0.936626636,0.170323634,0.009050134,0.01120719,0.006770431,0.939949885,0,0.906177157,0.946048574,0.053951428,0,0.924413145,0,22584.37,23109.75,8.9139,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644",8273389,1.13196,0.001925647,42.17,1.34,113.7,13,775.43,1038.7001,141.85991,46.71,34.14,0.00582,139.9759,2,1.59,3,"clay",85.51195219,0.882833335,0.882833335,0,0,23.51755017,1.133326864,0.00129951,226.7236304,13.79805037,97.88293926,8.915430273,2.929753693,1101.797665,141.2478825,485.41,0.060208092,33.119,34.3866402,1.581849803,0.30520158,0.788458533,184.7217377,0.554940761,"clay loam",82.49968654,1.0332678,0,0,0,0,0,8.7,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",2.03900704,0.437456542,0.192657861,45.31140016,1.055555556,0.988538774,45.70291429,23.64176963,0,0.917107606,0.280584609,0.008987309,0.011188115,0.006663744,0.419920319,0.354581673,0.490351873,0.865515554,0.082070443,0.052414004,0.815161839,0.06132879,3446.45,14205.33,1.271,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645",8273391,1.01807,0.001751028,475.55,24.67,94.7,3,1824,1160.06,140.7,485.41,409.09,0.106,7.4923,1,1.58,0,"clay loam",79.03921568,4.871028322,0,0,0,23,1.01807,0.001751028,475.55,24.67,94.7,3,3,1160.06,140.7,485.41,0.106,7.492,35.7,1.58,0.32,0.4,201,0,"clay loam",79.03921568,4.871028322,0,0,0,0,0,0.411,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",39.63955996,0,0,45.74865492,1.609756098,2.306438847,45.99660413,28.00095306,0,0.95420246,0,0.009029809,0.011189395,0.006748381,0.930283224,0,0.876033058,0.930283224,0.069716776,0,0.876033058,0,716.56,716.56,8.9139,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646",8273393,1.12512,0.000264084,31.28,0.41,128.4,8.49,731.81,812.39432,143.4978,28.24,25.23,0.00091,608.6981,2,1.806730971,2.997887731,"silty clay loam",69.93485483,0.401505582,0,0.240903349,0,28.9270019,1.133903776,0.000619411,67.39806404,6.003026734,128.0209276,6.815275802,3.356939837,833.000121,143.760451,296.85,0.028552377,320.172,32.96782269,1.752762243,0.310757404,1.472309257,108.7916386,2.356408111,"silty clay loam",76.33953921,1.065743003,0,0.118415889,0,0,0,33.781,3.91e-05,0.000189161,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.399746067,0.16010019,0.218693413,49.85675593,1.25,0.113618012,45.47729585,21.08425326,0,0.879045042,0.381063961,0.008991517,0.011189708,0.006669115,0.29250325,0.069622996,0.38018114,0.463350099,0.462235607,0.074414294,0.383270236,0.090319091,68257.85,141043.3,4.34214046,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",8273395,1.03557,0.002670543,34.45,0.22,115.9,13,725,992.69824,142.81273,34.14,33.41,0.00131,231.7273,3,1.59,3,"clay",84.99781658,0,0,0,0,24.54548166,1.128949124,0.001044814,199.0778242,13.59982209,103.7903575,9.984813682,3.096718797,1027.030564,142.5047383,485.41,0.050504995,45.929,34.18161181,1.582138575,0.302891401,0.849100732,182.1805408,0.641572475,"clay loam",82.55633019,0.768825502,0,0,0,0,0,18.212,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.018835828,0.008649507,0.172678362,44.68338222,NA,0.677970152,45.65814912,22.51951619,0,0.911975655,0.932606591,0.008973192,0.011177188,0.006646762,0,0,0,0.865495186,0.093945475,0.040559339,0.799373933,0.044393853,2363.09,34352.36,1.271,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",8273397,1.0002,0.001291596,38.87,0.79,108.6,13,729.63,806.83274,143.43908,39.02,33.41,0.00418,115.046,1,1.59,3,"clay",85.542205,0.960214206,0.960214206,0,0,24.07850841,1.096390092,0.001209866,55.90832373,4.50745245,101.6297767,13,2.905300149,798.3455848,143.3675613,79.15,0.010750717,85.346,30.68955883,1.587056959,0.263544325,1.881961472,138.8987574,2.117087818,"clay",85.35752451,0.568325892,0,0,0,0,0,3.516,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.992992984,0.335909527,0.440947493,44.02864551,1,0.399604837,45.7241309,23.18892771,0,0.920175274,5.270611664,0.008973046,0.011160968,0.006663592,0.199827735,0.245478036,0.231240429,0.525952439,0.195378005,0.278669556,0.479045777,0.215989684,5566.2,8308.87,1.271,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",8273399,1.17145,0.000838559,585.04,19.25,93.5,3.31,1824,1284.538,141.0056,618.47,494.96,0.09802,4.8562,1,1.58,0,"clay loam",80.6700599,0,0,0,0,23,1.17145,0.000838559,585.04,19.25,93.5,3.31,2.69,1284.538,141.0056,618.47,0.09802,4.856,35.7,1.58,0.32,0.4,201,0,"clay loam",80.6700599,0,0,0,0,0,0,1.502,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",28.5375514,0,0,45.76848455,1.47972973,2.057504951,46.07053111,28.74385969,0,0.961696726,0,0.009034594,0.0111955,0.006751676,0.986826348,0,1.000000001,0.986826347,0.013173653,0,1.000000001,0,525.38,525.38,8.9139,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",8273401,1.00121,0.001582406,31.61,0.28,120,13,725,951.88635,142.90356,33.41,29.75,0.00185,1146.371,3,1.59,3,"clay",85.01878613,4.822917927,3.215278618,0,0,24.65398284,1.113530941,0.00109921,168.0772441,11.48567976,104.3371988,10.60998182,2.95385103,987.9298669,142.6585084,485.41,0.040031691,111.554,33.34441288,1.583317728,0.293458173,1.09672295,171.8039907,0.9953185,"clay loam",83.11878533,0.957655875,0,0,0,0,0,22.972,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.019309339,0.001807188,0.204520155,44.13686302,NA,0.391258966,45.61631746,21.51704967,0,0.907419462,0.71368041,0.008961782,0.011165539,0.006635988,0,0,0,0.766612187,0.158549738,0.074838075,0.639168007,0.065012058,10300.13,52961.36,1.271,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651",8273403,1.30237,0.001802794,28.54,0.25,123.7,13,733.65,942.63619,142.88931,29.75,26.15,0.00176,1191.967,3,1.59,3,"clay",85.86812748,2.648172349,2.648172349,0.882724116,0,24.83331866,1.12763496,0.001132275,161.5196146,10.95765282,105.2471643,10.72230203,2.862028727,985.8012657,142.6693551,485.41,0.037173253,162.293,33.12144659,1.583631765,0.290945877,1.162670726,169.0404648,1.089529609,"clay loam",83.24799217,1.037102626,0,0.041484105,0,0,0,24.104,0.000207131,9.73e-06,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.191364541,0.172261934,0.203004163,45.20495217,NA,0.372229843,45.5932081,20.69011661,0,0.897215016,1.684517409,0.008955454,0.011071027,0.00672143,0.029482072,0.062151394,0.029411765,0.731970353,0.193787791,0.074241858,0.57074041,0.065120428,6641.75,59603.11,1.271,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",8273405,1.0102,0.001417077,26.87,0.56,122.6,13,737,877.65926,142.08432,26.15,25.23,0.00127,1517.951,3,1.495201353,1.984300207,"clay",85.96472663,0,0,0,0,25.26926553,1.137934266,0.000828581,138.0284308,9.262283478,107.0870212,8.108295791,2.260281547,924.0137283,141.8884314,652.59,0.030310128,347.338,30.86168097,1.63566464,0.295324545,1.247185181,146.7859309,0.925329547,"clay loam",81.41599847,0.827937744,0,0.013798962,0,0,0,72.466,0,0.000112331,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",1.807009124,0.475074273,0.254349408,46.44191867,NA,0.253020709,45.63741249,20.61695588,0,0.903864388,0.097418194,0.008951624,0.010918632,0.006872323,0.292768959,0.463844797,0.277676951,0.632093222,0.314251292,0.053655487,0.515695274,0.047953309,473.71,264628.06,3.537804942,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",8273407,1.1961,0.000538351,55.61,5.95,128.3,0.47,871.9,929.03664,138.82462,34.56,21.71,0.00272,114.6165,2,1.757130538,0.000576113,"fine sandy loam",82.73001129,0.456154446,0.570193058,0,0,28.69059897,1.15090056,0.000659682,80.49313759,11.23264819,130.1563744,2.746903655,2.133835022,938.4407075,138.5418474,144.59,0.017620615,87.67,25.65877699,2.357065404,0.337380235,1.00000844,117.5795996,0.000253207,"fine sandy loam",73.00089178,0.501210769,0,0,0,0,0,19.962,0.000631928,0.00087664,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",2.851787895,0.294742827,0.336431474,53.86921183,1.166666667,0.624299434,45.70488983,20.77495473,0,1.008839746,0.363762742,0.008958151,0.010300936,0.007529499,0.816175715,0.004721338,0.782501541,0.890871963,0.107052963,0.002075074,0.878601328,0.01083477,30961.57,54466.47,9.005027558,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",8273409,1.03587,0.00059187,85.76,9.69,129.4,3,1045.69,953.08709,138.26072,37.32,34.56,0.0044,70.2698,2,2.592532104,0,"fine sandy loam",66.25190839,0,0,0,0,28.96291384,1.148184874,0.000756819,106.8334618,16.87170415,132.0090868,4.643106668,2,951.7602542,138.2495396,144.59,0.03044699,60.637,26.744828,2.81008331,0.341784191,1,111.9418822,0,"fine sandy loam",64.46236337,0.622524025,0,0,0,0,0,8.029,0.004867563,0.001355129,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",7.736753001,0.301448167,0.32179365,55.69478784,1.24137931,1.108648817,45.75148534,20.71296416,0,1.050790602,0.044455494,0.008953584,0.010071759,0.007759887,0.891433417,0,0.901639345,0.942741517,0.057258483,0,0.927710843,0,4856.63,19153.22,11.53488687,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655",8273411,1.05412,0.000943644,353.31,16.93,95.2,3,1658.7,1160.06,140.7,409.09,253.59,0.10223,8.7303,1,1.58,0,"clay loam",81.77219431,0,0,0,0,23,1.042537671,0.001107483,378.1155685,18.50064055,95.09853743,3,3,1160.06,140.7,485.41,0.103441245,8.479,35.7,1.58,0.32,0.4,201,0,"clay loam",81.21760425,0.98845408,0,0,0,0,0,2.023,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",26.02469045,0,0,45.37962909,1.082278481,1.93552801,45.97108557,27.39063683,0,0.949659385,0,0.009019287,0.011185435,0.006731294,0.939140145,0,0.95599022,0.937342853,0.062657147,0,0.926267281,0,1193.37,1909.93,8.9139,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656",8273413,1.21348,0.000719266,114.52,17.95,133.5,3,1045.2,970.5156,138.0191,144.59,37.32,0.0408,58.6545,1,2.726199676,0,"fine sandy loam",63.21551724,1.094270166,0.547135083,0,0,29.11,1.21348,0.000719266,114.52,17.95,133.5,3,2,970.5156,138.0191,144.59,0.0408,58.655,22.91629292,2.726199676,0.352538503,1,118.8246419,0,"fine sandy loam",63.21551724,1.094270166,0,0,0,0,0,3.655,0.00110115,0.00110115,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",17.40981291,0.296330276,0.296330276,56.79388419,1.496296296,1.122502842,45.79143603,20.58022438,0,1.077604425,0.151684393,0.008948789,0.009937081,0.007890997,0.932512315,0,0.897316219,0.932512315,0.067487685,0,0.897316219,0,10869.61,10869.61,9.676016501,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657",8273415,1.22093,0.000927947,162.19,19.08,136.2,3,1066.87,1042.223,135.7638,223.35,62.5,0.05414,36.1766,1,2.907237474,0,"loam",63.74459725,0.312192948,0.312192948,0,0,29.34,1.22093,0.000927947,162.19,19.08,136.2,3,2,1042.223,135.7638,223.35,0.05414,36.177,31.17904367,2.907237474,0.329328529,1,103.9702586,0,"loam",63.74459725,0.312192948,0,0,0,0,0,3.201,0.000467712,0.000467712,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",18.73700868,0.277245663,0.277245663,58.55101467,1.339222615,1.881133177,45.79785128,20.69984971,0,1.109087111,0.124187943,0.00895025,0.009744518,0.008095826,0.943867527,0,0.987654321,0.943867527,0.056132472,0,0.987654321,0,4030.53,4030.53,7.1583842,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",8273417,1.16542,0.001094169,134.16,12.66,96.4,12.88,1016.04,1066.66078,141.57296,253.59,46.71,0.04772,25.8832,2,1.58120785,0.362354977,"clay loam",83.08405271,0.757266519,1.009688693,0,0,23.04182498,1.133649772,0.001205912,254.3114367,15.66032899,95.51854249,8.304852642,2.919252997,1111.229739,141.1563942,485.41,0.07305675,17.314,35.25165006,1.580631479,0.31494817,0.532610548,195.4429866,0.189443639,"clay loam",82.04940116,1.055755338,0,0,0,0,0,7.579,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",11.24005322,0.295898863,0.156064387,45.03433744,1.066298343,1.860639208,45.86035272,25.73206408,0,0.935810678,0.189634948,0.00900158,0.011179709,0.006701502,0.955020445,0.013857338,0.924939468,0.932124891,0.060630323,0.007244787,0.923513821,0.007572889,3562.16,10758.88,7.990752383,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",8273419,1.14381,0.002295488,284.95,13.36,94.9,4.4,1126.32,1160.06,140.7,285.05,253.59,0.04339,5.1595,1,1.58,0,"clay loam",82.1937322,0,0,0,0,23,1.159579653,0.001608945,395.9055206,19.51530193,93.85944181,3.663604971,2.615793898,1160.06,140.7,482.58,0.089343586,7.229,35.7,1.58,0.32,0.4,201,0,"clay loam",80.53240585,1.883789633,0,0,0,0,0,1.594,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",11.99702354,0.032539957,0.006494019,44.50313929,1.1,1.804739436,45.99740527,26.98265149,0,0.949641178,0.001438082,0.009003971,0.011176619,0.006709709,0.948717949,0,0.978723405,0.868539929,0.131460072,0,0.918774966,0,423.7,5286.79,8.9139,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",8273421,1.1658,0.00143777,423.57,21.05,93.6,3.48,1805.47,1160.06,140.7,482.58,285.05,0.10747,7.7408,1,1.58,0,"clay loam",80.11818826,2.353473874,0,0,0,23,1.1658,0.00143777,423.57,21.05,93.6,3.48,2.52,1160.06,140.7,482.58,0.10747,7.741,35.7,1.58,0.32,0.4,201,0,"clay loam",80.11818826,2.353473874,0,0,0,0,0,1.278,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",30.73122987,0,0,44.90065651,1.416,1.770318534,46.05541053,27.85417945,0,0.956263723,0,0.009014238,0.011187063,0.00671947,0.848549187,0,0.898756662,0.848549187,0.151450814,0,0.898756662,0,4863.09,4863.09,8.9139,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",8273423,1,0.000720276,39.46,0.75,102.6,13,727.37,1012.23852,141.75587,40.42,28.23,0.00314,883.8896,1,1.589677974,2.903392215,"clay",85.17658365,1.486270766,0.185783846,0,0,23.30922003,1.1354944,0.000866103,249.1884323,12.04329729,96.04029232,8.233464877,2.081675326,1141.686514,141.3066965,652.59,0.043790385,302.401,33.10324552,1.583657401,0.290740795,1.16805414,168.8148741,1.097220201,"clay loam",82.79263943,0.729062563,0,0,0,0,0,16.46,0.000489596,0.000160108,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.183036254,0.161896075,0.133833753,42.37332144,1,0.240578185,45.74529784,22.54954436,0,0.923284479,0.230511463,0.008955493,0.011120591,0.006670677,0.075380244,0.036770851,0.007625826,0.619865177,0.35795159,0.022183232,0.496118012,0.019604037,47653.61,63104.5,1.517121213,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662",8273425,1.07189,0.001237176,28.43,0.25,121.9,13,737,875.68678,142.05639,28.23,26.15,0.00176,1691.895,2,1.538831047,2.451761221,"clay",84.01090047,0,0,0,0,23.93757341,1.121446077,0.000635738,152.0121753,7.896846413,99.96991287,8.339455842,1.791030308,946.8482665,141.8107756,652.59,0.031697192,533.88,30.2387492,1.518991877,0.286488949,1.424547329,146.2690349,1.256664423,"clay",83.68960065,0.636328304,0,0,0,0,0,31.426,1.9e-05,0.000249815,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.138287952,0.284155341,0.191245968,44.65255464,1,0.15220646,45.63607113,20.59728943,0,0.900923559,0.486407973,0.008947019,0.010994446,0.006784404,0.408530806,0.001895735,0.405687204,0.438768714,0.510957854,0.050273432,0.374196183,0.010513422,5307.17,175364.82,2.494541033,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",8273427,1.14059,0.001175512,63.07,6.07,98.7,13,987.55,794.7782,143.3375,79.15,39.02,0.01377,72.9219,1,1.585819918,1.745975535,"clay",85.27989822,0.403604451,0,0,0,23.46,1.14059,0.001175512,63.07,6.07,98.7,13,3,794.7782,143.3375,79.15,0.01377,72.922,31.5678579,1.585819918,0.273440652,1.622182874,149.7847177,1.745975535,"clay",85.27989822,0.403604451,0,0,0,0,0,2.479,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",11.26980466,0.48509784,0.48509784,44.19819201,1.0375,2.161583598,45.81993417,24.6447094,0,0.930657331,0.191857448,0.008984954,0.011164479,0.006683981,0.663031626,0.292620865,0.659242762,0.663031626,0.04434751,0.292620865,0.659242762,0.299554566,2742.67,2742.67,4.465794529,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",8273429,1.02642,0.001968633,48.33,1.48,96.7,13,721.11,1135.57855,141.21993,52.55,40.42,0.01048,107.9939,1,1.59,3,"clay",83.2703533,1.706478293,0,0,0,22.85692575,1.186156274,0.000936965,351.1018538,17.53105379,92.85273093,5.917260545,2.213690626,1204.589229,141.0884295,652.59,0.05898972,19.508,35.18040707,1.580731821,0.314145432,0.553682414,194.559975,0.219546306,"clay loam",81.63420846,0.361112076,0,0,0,0,0,11.073,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.397983842,0.414351701,0.120197418,43.03567926,NA,1.415076343,45.8063185,23.80444952,0,0.929338801,0.293447379,0.008969174,0.011140239,0.006677677,0.294930876,0.047619048,0.318181818,0.884446961,0.100458373,0.015094665,0.797802198,0.024803768,2163.46,15450.89,1.271,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665",8273431,1.05834,0.00272579,29.52,0.43,122.1,13,737,789.89474,140.94048,31.17,26.15,0.00335,2212.751,2,1.359169547,0.526816573,"fine sandy loam",84.12703583,1.816003538,0,0,0,28.37282286,1.196301598,0.000733723,80.23027092,9.655745474,122.9262036,3.678766247,2.314012761,791.0774312,140.8849424,117.44,0.014186888,225.643,28.84066829,1.939610562,0.319529044,1.008830429,116.0128496,0.017660858,"loam",74.23657238,0.913188246,0,0,0,0,0,16.426,0,3.3e-06,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.952215346,0.301312942,0.443628549,44.89579041,1,0.787718127,45.66826445,20.52008858,0,0.905596011,0.025972948,0.008942517,0.01091739,0.006855607,0.570032573,0.185667752,0.564437194,0.865917796,0.116835129,0.017247074,0.752631579,0.030526316,1042.2,29186.42,6.790568332,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
